timestamp,plant_id,plant_name,process,load_kw,flexible_share,price_eur_mwh,carbon_g_kwh,temperature_c,production_index
2026-01-15 23:30:00,DE-SOUTH,South Plant,Assembly & Charging,2694.681,0.19,60.987,405.915,6.361,0.38
2026-01-15 23:45:00,DE-SOUTH,South Plant,Assembly & Charging,2870.911,0.19,72.075,396.996,6.264,0.38
2026-01-16 00:00:00,DE-SOUTH,South Plant,Assembly & Charging,2595.912,0.19,66.041,372.939,5.495,0.38
2026-01-16 00:15:00,DE-SOUTH,South Plant,Assembly & Charging,2661.676,0.19,67.078,400.86,7.633,0.38
2026-01-16 00:30:00,DE-SOUTH,South Plant,Assembly & Charging,2880.098,0.19,65.901,406.624,6.127,0.38
2026-01-16 00:45:00,DE-SOUTH,South Plant,Assembly & Charging,2710.577,0.19,67.207,380.907,5.943,0.38
2026-01-16 01:00:00,DE-SOUTH,South Plant,Assembly & Charging,2638.57,0.19,64.821,390.847,4.356,0.38
2026-01-16 01:15:00,DE-SOUTH,South Plant,Assembly & Charging,2631.803,0.19,71.269,369.993,4.975,0.38
2026-01-16 01:30:00,DE-SOUTH,South Plant,Assembly & Charging,2663.561,0.19,63.658,375.316,5.009,0.38
2026-01-16 01:45:00,DE-SOUTH,South Plant,Assembly & Charging,2764.784,0.19,70.06,402.703,4.15,0.38
2026-01-16 02:00:00,DE-SOUTH,South Plant,Assembly & Charging,2536.766,0.19,63.022,384.217,4.753,0.38
2026-01-16 02:15:00,DE-SOUTH,South Plant,Assembly & Charging,2489.573,0.19,65.452,376.179,5.291,0.38
2026-01-16 02:30:00,DE-SOUTH,South Plant,Assembly & Charging,2438.958,0.19,61.528,391.891,2.684,0.38
2026-01-16 02:45:00,DE-SOUTH,South Plant,Assembly & Charging,2556.358,0.19,67.793,382.504,2.309,0.38
2026-01-16 03:00:00,DE-SOUTH,South Plant,Assembly & Charging,2404.47,0.19,71.95,382.743,2.091,0.38
2026-01-16 03:15:00,DE-SOUTH,South Plant,Assembly & Charging,2458.536,0.19,66.099,396.869,3.517,0.38
2026-01-16 03:30:00,DE-SOUTH,South Plant,Assembly & Charging,2411.215,0.19,65.907,373.644,2.816,0.38
2026-01-16 03:45:00,DE-SOUTH,South Plant,Assembly & Charging,2589.054,0.19,62.572,376.294,1.694,0.38
2026-01-16 04:00:00,DE-SOUTH,South Plant,Assembly & Charging,2439.161,0.19,66.5,388.566,1.526,0.38
2026-01-16 04:15:00,DE-SOUTH,South Plant,Assembly & Charging,2523.122,0.19,61.483,397.895,0.651,0.38
2026-01-16 04:30:00,DE-SOUTH,South Plant,Assembly & Charging,2330.48,0.19,64.689,400.651,1.579,0.38
2026-01-16 04:45:00,DE-SOUTH,South Plant,Assembly & Charging,2497.912,0.19,69.778,377.331,0.437,0.38
2026-01-16 05:00:00,DE-SOUTH,South Plant,Assembly & Charging,2382.227,0.19,74.715,396.067,0.282,0.38
2026-01-16 05:15:00,DE-SOUTH,South Plant,Assembly & Charging,2454.26,0.19,81.273,374.904,0.667,0.38
2026-01-16 05:30:00,DE-SOUTH,South Plant,Assembly & Charging,2708.03,0.19,68.304,405.711,-0.098,0.38
2026-01-16 05:45:00,DE-SOUTH,South Plant,Assembly & Charging,2606.67,0.19,77.011,369.665,-0.322,0.38
2026-01-16 06:00:00,DE-SOUTH,South Plant,Assembly & Charging,3724.424,0.19,72.853,398.675,-0.323,0.98
2026-01-16 06:15:00,DE-SOUTH,South Plant,Assembly & Charging,4044.183,0.19,69.957,362.864,0.072,0.98
2026-01-16 06:30:00,DE-SOUTH,South Plant,Assembly & Charging,3696.348,0.19,70.941,382.95,0.533,0.98
2026-01-16 06:45:00,DE-SOUTH,South Plant,Assembly & Charging,3921.451,0.19,68.062,354.026,-0.325,0.98
2026-01-16 07:00:00,DE-SOUTH,South Plant,Assembly & Charging,3709.003,0.19,66.807,323.016,-0.267,0.98
2026-01-16 07:15:00,DE-SOUTH,South Plant,Assembly & Charging,3864.711,0.19,63.224,317.407,-1.044,0.98
2026-01-16 07:30:00,DE-SOUTH,South Plant,Assembly & Charging,3801.774,0.19,57.694,321.748,-1.453,0.98
2026-01-16 07:45:00,DE-SOUTH,South Plant,Assembly & Charging,3969.048,0.19,55.476,313.988,-0.532,0.98
2026-01-16 08:00:00,DE-SOUTH,South Plant,Assembly & Charging,3985.504,0.19,62.565,289.817,-0.88,0.98
2026-01-16 08:15:00,DE-SOUTH,South Plant,Assembly & Charging,3993.335,0.19,57.089,280.881,-1.985,0.98
2026-01-16 08:30:00,DE-SOUTH,South Plant,Assembly & Charging,4138.658,0.19,54.007,279.539,-1.187,0.98
2026-01-16 08:45:00,DE-SOUTH,South Plant,Assembly & Charging,4011.68,0.19,54.585,262.568,-0.962,0.98
2026-01-16 09:00:00,DE-SOUTH,South Plant,Assembly & Charging,4115.744,0.19,55.869,236.504,-1.187,0.98
2026-01-16 09:15:00,DE-SOUTH,South Plant,Assembly & Charging,4162.969,0.19,51.547,233.84,0.303,0.98
2026-01-16 09:30:00,DE-SOUTH,South Plant,Assembly & Charging,3975.145,0.19,46.355,238.55,-0.284,0.98
2026-01-16 09:45:00,DE-SOUTH,South Plant,Assembly & Charging,4043.018,0.19,52.078,243.043,0.477,0.98
2026-01-16 10:00:00,DE-SOUTH,South Plant,Assembly & Charging,4126.293,0.19,51.743,241.204,-0.146,0.98
2026-01-16 10:15:00,DE-SOUTH,South Plant,Assembly & Charging,4177.95,0.19,45.742,225.176,-0.1,0.98
2026-01-16 10:30:00,DE-SOUTH,South Plant,Assembly & Charging,4250.009,0.19,46.099,213.956,-0.622,0.98
2026-01-16 10:45:00,DE-SOUTH,South Plant,Assembly & Charging,4085.078,0.19,45.735,214.884,0.249,0.98
2026-01-16 11:00:00,DE-SOUTH,South Plant,Assembly & Charging,4060.57,0.19,43.991,194.01,0.474,0.98
2026-01-16 11:15:00,DE-SOUTH,South Plant,Assembly & Charging,4000.517,0.19,40.786,197.029,-0.254,0.98
2026-01-16 11:30:00,DE-SOUTH,South Plant,Assembly & Charging,4079.438,0.19,39.751,186.596,0.579,0.98
2026-01-16 11:45:00,DE-SOUTH,South Plant,Assembly & Charging,3994.551,0.19,38.644,179.899,0.996,0.98
2026-01-16 12:00:00,DE-SOUTH,South Plant,Assembly & Charging,3961.627,0.19,31.572,198.084,1.789,0.98
2026-01-16 12:15:00,DE-SOUTH,South Plant,Assembly & Charging,3945.314,0.19,38.357,196.322,2.112,0.98
2026-01-16 12:30:00,DE-SOUTH,South Plant,Assembly & Charging,3976.78,0.19,29.926,203.202,1.68,0.98
2026-01-16 12:45:00,DE-SOUTH,South Plant,Assembly & Charging,3834.023,0.19,32.176,203.222,2.721,0.98
2026-01-16 13:00:00,DE-SOUTH,South Plant,Assembly & Charging,3784.368,0.19,40.79,202.189,2.578,0.98
2026-01-16 13:15:00,DE-SOUTH,South Plant,Assembly & Charging,3876.318,0.19,39.381,209.487,1.016,0.98
2026-01-16 13:30:00,DE-SOUTH,South Plant,Assembly & Charging,3514.15,0.19,42.644,206.781,3.008,0.98
2026-01-16 13:45:00,DE-SOUTH,South Plant,Assembly & Charging,3688.44,0.19,36.523,217.726,4.428,0.98
2026-01-16 14:00:00,DE-SOUTH,South Plant,Assembly & Charging,3426.54,0.19,34.165,210.566,2.823,0.88
2026-01-16 14:15:00,DE-SOUTH,South Plant,Assembly & Charging,3599.411,0.19,39.234,231.289,4.406,0.88
2026-01-16 14:30:00,DE-SOUTH,South Plant,Assembly & Charging,3417.721,0.19,42.291,243.542,5.762,0.88
2026-01-16 14:45:00,DE-SOUTH,South Plant,Assembly & Charging,3403.458,0.19,44.159,237.268,4.443,0.88
2026-01-16 15:00:00,DE-SOUTH,South Plant,Assembly & Charging,3428.156,0.19,50.611,256.827,5.296,0.88
2026-01-16 15:15:00,DE-SOUTH,South Plant,Assembly & Charging,3376.17,0.19,47.133,260.723,4.694,0.88
2026-01-16 15:30:00,DE-SOUTH,South Plant,Assembly & Charging,3365.397,0.19,52.747,274.943,7.052,0.88
2026-01-16 15:45:00,DE-SOUTH,South Plant,Assembly & Charging,3419.176,0.19,50.381,281.794,6.153,0.88
2026-01-16 16:00:00,DE-SOUTH,South Plant,Assembly & Charging,3372.814,0.19,59.34,325.376,6.533,0.88
2026-01-16 16:15:00,DE-SOUTH,South Plant,Assembly & Charging,3368.657,0.19,60.92,338.579,7.726,0.88
2026-01-16 16:30:00,DE-SOUTH,South Plant,Assembly & Charging,3331.076,0.19,61.39,348.366,7.507,0.88
2026-01-16 16:45:00,DE-SOUTH,South Plant,Assembly & Charging,3342.732,0.19,66.979,382.012,6.684,0.88
2026-01-16 17:00:00,DE-SOUTH,South Plant,Assembly & Charging,3467.901,0.19,70.703,372.561,7.082,0.88
2026-01-16 17:15:00,DE-SOUTH,South Plant,Assembly & Charging,3502.762,0.19,73.789,427.498,8.106,0.88
2026-01-16 17:30:00,DE-SOUTH,South Plant,Assembly & Charging,3377.982,0.19,85.225,404.212,7.53,0.88
2026-01-16 17:45:00,DE-SOUTH,South Plant,Assembly & Charging,3611.157,0.19,80.788,425.12,6.675,0.88
2026-01-16 18:00:00,DE-SOUTH,South Plant,Assembly & Charging,3624.599,0.19,82.96,431.471,8.293,0.88
2026-01-16 18:15:00,DE-SOUTH,South Plant,Assembly & Charging,3682.202,0.19,76.067,442.341,7.448,0.88
2026-01-16 18:30:00,DE-SOUTH,South Plant,Assembly & Charging,3628.978,0.19,81.039,448.332,9.751,0.88
2026-01-16 18:45:00,DE-SOUTH,South Plant,Assembly & Charging,3698.498,0.19,83.352,436.144,8.858,0.88
2026-01-16 19:00:00,DE-SOUTH,South Plant,Assembly & Charging,3873.782,0.19,81.087,456.842,8.196,0.88
2026-01-16 19:15:00,DE-SOUTH,South Plant,Assembly & Charging,3675.649,0.19,88.448,435.29,8.415,0.88
2026-01-16 19:30:00,DE-SOUTH,South Plant,Assembly & Charging,3642.253,0.19,81.055,431.587,7.635,0.88
2026-01-16 19:45:00,DE-SOUTH,South Plant,Assembly & Charging,3615.634,0.19,85.417,412.55,8.22,0.88
2026-01-16 20:00:00,DE-SOUTH,South Plant,Assembly & Charging,3916.911,0.19,78.875,422.992,9.711,0.88
2026-01-16 20:15:00,DE-SOUTH,South Plant,Assembly & Charging,3926.334,0.19,77.02,410.482,10.552,0.88
2026-01-16 20:30:00,DE-SOUTH,South Plant,Assembly & Charging,3707.617,0.19,74.703,398.731,9.466,0.88
2026-01-16 20:45:00,DE-SOUTH,South Plant,Assembly & Charging,3740.388,0.19,73.262,390.67,8.839,0.88
2026-01-16 21:00:00,DE-SOUTH,South Plant,Assembly & Charging,3784.309,0.19,78.365,426.202,8.527,0.88
2026-01-16 21:15:00,DE-SOUTH,South Plant,Assembly & Charging,3928.427,0.19,60.554,385.472,8.065,0.88
2026-01-16 21:30:00,DE-SOUTH,South Plant,Assembly & Charging,3678.231,0.19,60.3,366.093,10.061,0.88
2026-01-16 21:45:00,DE-SOUTH,South Plant,Assembly & Charging,3625.724,0.19,64.762,370.666,8.352,0.88
2026-01-16 22:00:00,DE-SOUTH,South Plant,Assembly & Charging,2871.536,0.19,65.788,374.46,9.811,0.38
2026-01-16 22:15:00,DE-SOUTH,South Plant,Assembly & Charging,2699.769,0.19,67.455,378.249,9.133,0.38
2026-01-16 22:30:00,DE-SOUTH,South Plant,Assembly & Charging,2722.335,0.19,65.716,375.517,6.748,0.38
2026-01-16 22:45:00,DE-SOUTH,South Plant,Assembly & Charging,2641.277,0.19,61.572,374.676,7.293,0.38
2026-01-16 23:00:00,DE-SOUTH,South Plant,Assembly & Charging,2685.804,0.19,66.61,356.995,7.067,0.38
2026-01-16 23:15:00,DE-SOUTH,South Plant,Assembly & Charging,2486.267,0.19,66.203,367.418,7.241,0.38
2026-01-16 23:30:00,DE-SOUTH,South Plant,Assembly & Charging,2528.564,0.19,62.474,351.785,7.002,0.38
2026-01-16 23:45:00,DE-SOUTH,South Plant,Assembly & Charging,2573.614,0.19,65.333,354.135,8.875,0.38
2026-01-17 00:00:00,DE-SOUTH,South Plant,Assembly & Charging,2161.508,0.19,61.887,348.262,5.746,0.28
2026-01-17 00:15:00,DE-SOUTH,South Plant,Assembly & Charging,2312.788,0.19,58.607,345.288,6.372,0.28
2026-01-17 00:30:00,DE-SOUTH,South Plant,Assembly & Charging,2288.48,0.19,63.709,372.612,6.345,0.28
2026-01-17 00:45:00,DE-SOUTH,South Plant,Assembly & Charging,2283.35,0.19,61.436,368.415,5.606,0.28
2026-01-17 01:00:00,DE-SOUTH,South Plant,Assembly & Charging,2246.638,0.19,61.087,372.2,5.371,0.28
2026-01-17 01:15:00,DE-SOUTH,South Plant,Assembly & Charging,2202.854,0.19,67.078,361.297,4.244,0.28
2026-01-17 01:30:00,DE-SOUTH,South Plant,Assembly & Charging,2110.64,0.19,51.504,370.509,4.727,0.28
2026-01-17 01:45:00,DE-SOUTH,South Plant,Assembly & Charging,2277.298,0.19,55.781,340.43,4.685,0.28
2026-01-17 02:00:00,DE-SOUTH,South Plant,Assembly & Charging,2233.517,0.19,56.872,372.318,4.229,0.28
2026-01-17 02:15:00,DE-SOUTH,South Plant,Assembly & Charging,2132.671,0.19,60.366,364.496,4.072,0.28
2026-01-17 02:30:00,DE-SOUTH,South Plant,Assembly & Charging,2256.54,0.19,61.034,370.321,4.336,0.28
2026-01-17 02:45:00,DE-SOUTH,South Plant,Assembly & Charging,2230.849,0.19,56.295,367.796,3.68,0.28
2026-01-17 03:00:00,DE-SOUTH,South Plant,Assembly & Charging,2227.894,0.19,58.699,351.844,2.756,0.28
2026-01-17 03:15:00,DE-SOUTH,South Plant,Assembly & Charging,2092.609,0.19,59.559,346.18,1.573,0.28
2026-01-17 03:30:00,DE-SOUTH,South Plant,Assembly & Charging,2355.401,0.19,73.246,356.092,1.667,0.28
2026-01-17 03:45:00,DE-SOUTH,South Plant,Assembly & Charging,2193.943,0.19,71.09,371.908,1.635,0.28
2026-01-17 04:00:00,DE-SOUTH,South Plant,Assembly & Charging,2323.112,0.19,62.758,373.914,1.677,0.28
2026-01-17 04:15:00,DE-SOUTH,South Plant,Assembly & Charging,2267.49,0.19,63.526,349.732,0.887,0.28
2026-01-17 04:30:00,DE-SOUTH,South Plant,Assembly & Charging,2327.736,0.19,61.012,354.9,0.301,0.28
2026-01-17 04:45:00,DE-SOUTH,South Plant,Assembly & Charging,2488.712,0.19,58.652,358.53,-0.128,0.28
2026-01-17 05:00:00,DE-SOUTH,South Plant,Assembly & Charging,2457.466,0.19,66.533,363.466,-0.691,0.28
2026-01-17 05:15:00,DE-SOUTH,South Plant,Assembly & Charging,2523.242,0.19,63.758,351.963,0.076,0.28
2026-01-17 05:30:00,DE-SOUTH,South Plant,Assembly & Charging,2481.797,0.19,68.179,351.804,-0.996,0.28
2026-01-17 05:45:00,DE-SOUTH,South Plant,Assembly & Charging,2505.95,0.19,62.893,359.576,-0.858,0.28
2026-01-17 06:00:00,DE-SOUTH,South Plant,Assembly & Charging,2710.154,0.19,67.013,371.048,-0.606,0.46
2026-01-17 06:15:00,DE-SOUTH,South Plant,Assembly & Charging,2870.988,0.19,69.501,344.982,-1.42,0.46
2026-01-17 06:30:00,DE-SOUTH,South Plant,Assembly & Charging,2888.069,0.19,69.182,346.949,-0.354,0.46
2026-01-17 06:45:00,DE-SOUTH,South Plant,Assembly & Charging,3034.514,0.19,68.156,350.334,-0.216,0.46
2026-01-17 07:00:00,DE-SOUTH,South Plant,Assembly & Charging,2903.927,0.19,59.922,311.452,-1.214,0.46
2026-01-17 07:15:00,DE-SOUTH,South Plant,Assembly & Charging,2985.783,0.19,67.282,314.235,-1.21,0.46
2026-01-17 07:30:00,DE-SOUTH,South Plant,Assembly & Charging,2985.596,0.19,59.26,318.893,-0.581,0.46
2026-01-17 07:45:00,DE-SOUTH,South Plant,Assembly & Charging,3085.094,0.19,63.527,291.748,-1.489,0.46
2026-01-17 08:00:00,DE-SOUTH,South Plant,Assembly & Charging,2972.79,0.19,59.425,280.386,-1.548,0.46
2026-01-17 08:15:00,DE-SOUTH,South Plant,Assembly & Charging,3045.424,0.19,52.377,292.111,-0.152,0.46
2026-01-17 08:30:00,DE-SOUTH,South Plant,Assembly & Charging,2816.13,0.19,54.985,265.769,-0.338,0.46
2026-01-17 08:45:00,DE-SOUTH,South Plant,Assembly & Charging,2819.318,0.19,56.042,274.448,-0.483,0.46
2026-01-17 09:00:00,DE-SOUTH,South Plant,Assembly & Charging,2746.552,0.19,55.343,258.583,-0.182,0.46
2026-01-17 09:15:00,DE-SOUTH,South Plant,Assembly & Charging,3029.758,0.19,50.635,242.092,-2.119,0.46
2026-01-17 09:30:00,DE-SOUTH,South Plant,Assembly & Charging,2980.14,0.19,55.651,245.293,0.328,0.46
2026-01-17 09:45:00,DE-SOUTH,South Plant,Assembly & Charging,2988.239,0.19,51.917,237.304,-0.21,0.46
2026-01-17 10:00:00,DE-SOUTH,South Plant,Assembly & Charging,2821.345,0.19,45.284,240.251,0.377,0.46
2026-01-17 10:15:00,DE-SOUTH,South Plant,Assembly & Charging,2813.302,0.19,47.816,216.608,0.114,0.46
2026-01-17 10:30:00,DE-SOUTH,South Plant,Assembly & Charging,2831.51,0.19,51.159,219.541,0.067,0.46
2026-01-17 10:45:00,DE-SOUTH,South Plant,Assembly & Charging,2949.747,0.19,49.995,214.859,0.048,0.46
2026-01-17 11:00:00,DE-SOUTH,South Plant,Assembly & Charging,2942.5,0.19,36.109,221.309,0.721,0.46
2026-01-17 11:15:00,DE-SOUTH,South Plant,Assembly & Charging,2841.067,0.19,36.336,198.55,0.485,0.46
2026-01-17 11:30:00,DE-SOUTH,South Plant,Assembly & Charging,2766.526,0.19,45.17,221.796,1.564,0.46
2026-01-17 11:45:00,DE-SOUTH,South Plant,Assembly & Charging,2850.479,0.19,34.362,214.693,0.112,0.46
2026-01-17 12:00:00,DE-SOUTH,South Plant,Assembly & Charging,2677.786,0.19,32.857,193.58,1.121,0.46
2026-01-17 12:15:00,DE-SOUTH,South Plant,Assembly & Charging,2627.212,0.19,35.948,224.969,3.22,0.46
2026-01-17 12:30:00,DE-SOUTH,South Plant,Assembly & Charging,2651.396,0.19,39.519,239.185,1.648,0.46
2026-01-17 12:45:00,DE-SOUTH,South Plant,Assembly & Charging,2556.673,0.19,37.581,227.147,2.226,0.46
2026-01-17 13:00:00,DE-SOUTH,South Plant,Assembly & Charging,2620.789,0.19,35.754,235.867,2.088,0.46
2026-01-17 13:15:00,DE-SOUTH,South Plant,Assembly & Charging,2517.74,0.19,36.244,224.284,3.26,0.46
2026-01-17 13:30:00,DE-SOUTH,South Plant,Assembly & Charging,2711.528,0.19,36.905,208.769,2.832,0.46
2026-01-17 13:45:00,DE-SOUTH,South Plant,Assembly & Charging,2661.07,0.19,37.285,212.992,3.543,0.46
2026-01-17 14:00:00,DE-SOUTH,South Plant,Assembly & Charging,2576.292,0.19,51.223,245.6,4.594,0.38
2026-01-17 14:15:00,DE-SOUTH,South Plant,Assembly & Charging,2314.62,0.19,44.834,243.891,3.838,0.38
2026-01-17 14:30:00,DE-SOUTH,South Plant,Assembly & Charging,2627.689,0.19,49.001,249.541,5.205,0.38
2026-01-17 14:45:00,DE-SOUTH,South Plant,Assembly & Charging,2323.206,0.19,45.575,270.37,5.551,0.38
2026-01-17 15:00:00,DE-SOUTH,South Plant,Assembly & Charging,2366.191,0.19,49.134,290.204,6.033,0.38
2026-01-17 15:15:00,DE-SOUTH,South Plant,Assembly & Charging,2437.742,0.19,49.635,278.146,5.706,0.38
2026-01-17 15:30:00,DE-SOUTH,South Plant,Assembly & Charging,2604.699,0.19,44.746,303.977,8.182,0.38
2026-01-17 15:45:00,DE-SOUTH,South Plant,Assembly & Charging,2539.268,0.19,52.937,342.209,6.95,0.38
2026-01-17 16:00:00,DE-SOUTH,South Plant,Assembly & Charging,2519.959,0.19,54.505,326.742,6.727,0.38
2026-01-17 16:15:00,DE-SOUTH,South Plant,Assembly & Charging,2497.566,0.19,56.206,366.313,6.165,0.38
2026-01-17 16:30:00,DE-SOUTH,South Plant,Assembly & Charging,2458.551,0.19,63.99,366.775,6.976,0.38
2026-01-17 16:45:00,DE-SOUTH,South Plant,Assembly & Charging,2692.505,0.19,77.683,396.124,8.295,0.38
2026-01-17 17:00:00,DE-SOUTH,South Plant,Assembly & Charging,2678.798,0.19,75.797,419.745,8.732,0.38
2026-01-17 17:15:00,DE-SOUTH,South Plant,Assembly & Charging,2747.669,0.19,84.635,432.237,8.794,0.38
2026-01-17 17:30:00,DE-SOUTH,South Plant,Assembly & Charging,2682.609,0.19,84.45,450.517,8.516,0.38
2026-01-17 17:45:00,DE-SOUTH,South Plant,Assembly & Charging,2437.81,0.19,89.036,441.306,7.278,0.38
2026-01-17 18:00:00,DE-SOUTH,South Plant,Assembly & Charging,2563.805,0.19,85.108,483.038,8.671,0.38
2026-01-17 18:15:00,DE-SOUTH,South Plant,Assembly & Charging,2739.892,0.19,91.374,461.392,7.615,0.38
2026-01-17 18:30:00,DE-SOUTH,South Plant,Assembly & Charging,2674.125,0.19,92.393,475.454,7.578,0.38
2026-01-17 18:45:00,DE-SOUTH,South Plant,Assembly & Charging,2649.95,0.19,86.994,474.887,8.902,0.38
2026-01-17 19:00:00,DE-SOUTH,South Plant,Assembly & Charging,2601.092,0.19,90.995,475.821,9.196,0.38
2026-01-17 19:15:00,DE-SOUTH,South Plant,Assembly & Charging,2782.261,0.19,90.134,471.103,9.536,0.38
2026-01-17 19:30:00,DE-SOUTH,South Plant,Assembly & Charging,2737.271,0.19,84.482,452.974,9.305,0.38
2026-01-17 19:45:00,DE-SOUTH,South Plant,Assembly & Charging,2734.673,0.19,80.749,442.096,9.361,0.38
2026-01-17 20:00:00,DE-SOUTH,South Plant,Assembly & Charging,2634.074,0.19,78.873,463.311,8.311,0.38
2026-01-17 20:15:00,DE-SOUTH,South Plant,Assembly & Charging,2689.234,0.19,82.199,449.188,8.916,0.38
2026-01-17 20:30:00,DE-SOUTH,South Plant,Assembly & Charging,2548.959,0.19,81.34,454.643,7.902,0.38
2026-01-17 20:45:00,DE-SOUTH,South Plant,Assembly & Charging,2645.355,0.19,75.038,434.184,7.502,0.38
2026-01-17 21:00:00,DE-SOUTH,South Plant,Assembly & Charging,2392.89,0.19,76.54,411.883,9.348,0.38
2026-01-17 21:15:00,DE-SOUTH,South Plant,Assembly & Charging,2471.033,0.19,77.034,434.661,8.207,0.38
2026-01-17 21:30:00,DE-SOUTH,South Plant,Assembly & Charging,2552.206,0.19,75.668,413.355,9.23,0.38
2026-01-17 21:45:00,DE-SOUTH,South Plant,Assembly & Charging,2773.298,0.19,77.996,417.12,9.26,0.38
2026-01-17 22:00:00,DE-SOUTH,South Plant,Assembly & Charging,2181.615,0.19,75.649,400.988,7.897,0.28
2026-01-17 22:15:00,DE-SOUTH,South Plant,Assembly & Charging,2205.417,0.19,65.453,424.767,8.571,0.28
2026-01-17 22:30:00,DE-SOUTH,South Plant,Assembly & Charging,2328.516,0.19,75.269,391.315,7.504,0.28
2026-01-17 22:45:00,DE-SOUTH,South Plant,Assembly & Charging,2460.614,0.19,65.636,395.071,6.467,0.28
2026-01-17 23:00:00,DE-SOUTH,South Plant,Assembly & Charging,2291.362,0.19,71.301,398.136,7.622,0.28
2026-01-17 23:15:00,DE-SOUTH,South Plant,Assembly & Charging,2327.95,0.19,66.872,381.852,6.967,0.28
2026-01-17 23:30:00,DE-SOUTH,South Plant,Assembly & Charging,2223.732,0.19,64.532,397.364,6.736,0.28
2026-01-17 23:45:00,DE-SOUTH,South Plant,Assembly & Charging,2183.221,0.19,58.614,411.451,8.161,0.28
2026-01-18 00:00:00,DE-SOUTH,South Plant,Assembly & Charging,2255.653,0.19,64.387,383.327,5.432,0.28
2026-01-18 00:15:00,DE-SOUTH,South Plant,Assembly & Charging,2172.977,0.19,58.801,393.594,6.479,0.28
2026-01-18 00:30:00,DE-SOUTH,South Plant,Assembly & Charging,2307.237,0.19,68.878,355.482,5.217,0.28
2026-01-18 00:45:00,DE-SOUTH,South Plant,Assembly & Charging,2087.254,0.19,71.051,387.615,6.243,0.28
2026-01-18 01:00:00,DE-SOUTH,South Plant,Assembly & Charging,2322.162,0.19,61.779,383.917,5.503,0.28
2026-01-18 01:15:00,DE-SOUTH,South Plant,Assembly & Charging,2253.828,0.19,66.169,377.428,5.241,0.28
2026-01-18 01:30:00,DE-SOUTH,South Plant,Assembly & Charging,2251.716,0.19,62.067,399.789,3.991,0.28
2026-01-18 01:45:00,DE-SOUTH,South Plant,Assembly & Charging,2135.907,0.19,62.479,382.445,3.791,0.28
2026-01-18 02:00:00,DE-SOUTH,South Plant,Assembly & Charging,2200.008,0.19,68.138,383.764,4.649,0.28
2026-01-18 02:15:00,DE-SOUTH,South Plant,Assembly & Charging,2408.422,0.19,64.957,380.889,4.913,0.28
2026-01-18 02:30:00,DE-SOUTH,South Plant,Assembly & Charging,2310.739,0.19,72.173,361.923,3.684,0.28
2026-01-18 02:45:00,DE-SOUTH,South Plant,Assembly & Charging,2385.471,0.19,63.422,370.838,2.396,0.28
2026-01-18 03:00:00,DE-SOUTH,South Plant,Assembly & Charging,2294.803,0.19,69.526,395.441,2.943,0.28
2026-01-18 03:15:00,DE-SOUTH,South Plant,Assembly & Charging,2379.466,0.19,66.139,358.063,4.092,0.28
2026-01-18 03:30:00,DE-SOUTH,South Plant,Assembly & Charging,2297.731,0.19,69.201,373.652,2.158,0.28
2026-01-18 03:45:00,DE-SOUTH,South Plant,Assembly & Charging,2443.277,0.19,64.548,377.508,2.812,0.28
2026-01-18 04:00:00,DE-SOUTH,South Plant,Assembly & Charging,2504.938,0.19,66.509,402.675,0.982,0.28
2026-01-18 04:15:00,DE-SOUTH,South Plant,Assembly & Charging,2516.325,0.19,66.668,390.414,1.193,0.28
2026-01-18 04:30:00,DE-SOUTH,South Plant,Assembly & Charging,2420.814,0.19,64.257,373.937,1.39,0.28
2026-01-18 04:45:00,DE-SOUTH,South Plant,Assembly & Charging,2490.377,0.19,70.767,395.703,0.981,0.28
2026-01-18 05:00:00,DE-SOUTH,South Plant,Assembly & Charging,2592.979,0.19,71.275,370.582,-0.072,0.28
2026-01-18 05:15:00,DE-SOUTH,South Plant,Assembly & Charging,2538.81,0.19,71.634,390.991,-0.326,0.28
2026-01-18 05:30:00,DE-SOUTH,South Plant,Assembly & Charging,2529.658,0.19,76.012,361.985,0.725,0.28
2026-01-18 05:45:00,DE-SOUTH,South Plant,Assembly & Charging,2732.844,0.19,76.271,390.576,0.677,0.28
2026-01-18 06:00:00,DE-SOUTH,South Plant,Assembly & Charging,2876.533,0.19,69.573,372.225,0.728,0.46
2026-01-18 06:15:00,DE-SOUTH,South Plant,Assembly & Charging,3058.801,0.19,71.242,352.711,0.778,0.46
2026-01-18 06:30:00,DE-SOUTH,South Plant,Assembly & Charging,2867.342,0.19,65.897,350.449,-0.525,0.46
2026-01-18 06:45:00,DE-SOUTH,South Plant,Assembly & Charging,3027.921,0.19,67.083,344.481,-0.952,0.46
2026-01-18 07:00:00,DE-SOUTH,South Plant,Assembly & Charging,3012.418,0.19,63.136,323.46,0.116,0.46
2026-01-18 07:15:00,DE-SOUTH,South Plant,Assembly & Charging,2895.458,0.19,70.504,324.483,-0.405,0.46
2026-01-18 07:30:00,DE-SOUTH,South Plant,Assembly & Charging,2829.092,0.19,63.904,299.52,-1.645,0.46
2026-01-18 07:45:00,DE-SOUTH,South Plant,Assembly & Charging,2744.561,0.19,59.94,302.929,-1.713,0.46
2026-01-18 08:00:00,DE-SOUTH,South Plant,Assembly & Charging,2836.562,0.19,63.887,290.094,-0.656,0.46
